id,rating,tags
76403,1400,implementation
76400,1100,greedy|math
76344,2200,fft|math
76341,2500,combinatorics|dp
76338,2000,binary search|data structures|greedy|two pointers
76335,2100,dp|matrices|sortings
76332,2000,binary search|greedy|sortings
76329,1600,dfs and similar|graphs|shortest paths
76326,1700,implementation
76323,1400,implementation|strings
76320,800,implementation
76178,2200,constructive algorithms
76175,2400,
76172,2000,
76169,1800,probabilities
76166,1600,implementation
76163,1900,brute force|interactive
76160,800,math
76003,1100,greedy|implementation
76000,800,implementation|math
75935,3300,geometry|probabilities
75932,2700,brute force
75929,2300,binary search|brute force|greedy|sortings
75926,1900,dfs and similar|graphs
75923,1700,constructive algorithms|math
75920,1600,greedy
75840,900,brute force|dfs and similar|graphs|implementation
75698,2500,data structures|dp
75695,2400,combinatorics|dp|matrices
75692,2200,greedy|implementation
75689,1800,dp
75686,1300,greedy|strings
75683,1100,math|number theory
75680,800,greedy
75215,2600,brute force|data structures
75212,2000,data structures|dp|greedy|math
75209,1600,binary search|implementation
75206,1500,constructive algorithms|implementation|strings
75203,1400,dp|greedy
75200,1200,brute force|greedy|sortings
75135,2400,data structures|dp
75132,1800,binary search|greedy|ternary search|two pointers
75129,1600,dfs and similar|dsu|graphs|greedy|strings
75126,1600,binary search|two pointers
75123,1000,implementation
75120,800,graphs
75058,2900,bitmasks|data structures|dsu|graphs
75055,2700,bitmasks|dp|greedy
75052,2300,combinatorics|math
75049,2000,data structures|graphs|shortest paths
75046,1700,binary search|brute force|constructive algorithms
75043,1100,brute force|greedy
75040,800,implementation
74963,1400,brute force|math|number theory
74960,800,implementation|sortings
74892,3400,data structures|dfs and similar|divide and conquer|dsu|shortest paths|trees
74889,3000,dp|greedy
74886,2300,constructive algorithms|implementation|strings
74883,2100,dfs and similar|dp|games|graphs
74880,1700,binary search|implementation|math
74815,2600,data structures|greedy
74812,2300,dfs and similar|dp|trees
74809,1900,math|probabilities
74806,1600,geometry
74803,900,implementation
74800,800,brute force|implementation
74723,1200,constructive algorithms|implementation
74720,1400,brute force|games
74652,3200,constructive algorithms|dp
74649,2900,brute force|combinatorics|math
74646,2700,geometry|graphs
74643,2000,math
74640,1800,dp
74578,2900,dp|string suffix structures|strings
74575,2700,data structures|dp|geometry
74572,2400,combinatorics|dp|math
74569,2200,binary search|dp|trees
74566,1600,brute force|constructive algorithms
74563,1300,binary search|data structures|dfs and similar
74560,800,constructive algorithms
74486,1700,implementation|math
74483,1200,constructive algorithms|implementation
74480,800,brute force|greedy|implementation|math
74412,2900,data structures|dp|math
74409,2500,data structures|games|implementation
74406,1900,data structures|dp
74403,1600,implementation|probabilities|strings
74400,1500,dfs and similar|graphs|trees
74329,2400,
74326,1700,*special|combinatorics|math
74323,1300,*special|implementation
74320,1400,*special|greedy|implementation
74249,1900,*special|strings|trees
74246,1900,*special|graphs|implementation
74243,1400,*special|dp
74240,1200,*special|strings
74160,2900,
74107,2100,data structures
74104,1700,
74101,2200,
74098,1500,
74095,2000,
74092,1900,constructive algorithms|data structures
74089,1600,
74086,1700,implementation
74083,1800,
74080,1300,implementation|math
74015,3100,binary search|flows
74012,2900,data structures|trees
74009,2600,constructive algorithms
74006,2200,constructive algorithms|math
74003,1700,binary search|implementation|sortings
74000,1600,binary search
73935,3200,dp
73932,2700,
73929,2500,
73926,1700,data structures|dp|greedy
73923,1600,binary search|greedy|two pointers
73920,1300,greedy|implementation
73855,3200,constructive algorithms|graphs|trees
73852,3100,fft|math|matrices
73849,2500,constructive algorithms|implementation|strings
73846,1800,data structures|greedy|strings|trees
73843,1600,binary search|data structures
73840,1700,math|number theory
73775,2400,constructive algorithms|dp|greedy|number theory
73772,2200,dp
73769,1800,greedy|sortings
73766,1600,brute force|number theory
73763,1300,brute force
73760,1300,implementation
73636,3200,
73635,3200,
73634,3200,
73633,3200,
73632,3200,
73638,3200,
73637,3200,
73636,3200,
73635,3200,
73634,3200,
73633,3200,
73632,3200,
73631,3200,
73630,3200,
73618,2200,binary search|bitmasks|brute force|combinatorics|math|number theory
73615,2000,brute force|data structures|dsu|number theory
73612,2100,data structures|dfs and similar|dsu|graphs
73609,2400,dp|greedy|implementation
73606,1400,dfs and similar|greedy|math|sortings|two pointers
73603,1200,implementation
73600,1000,implementation
73535,2600,games|graphs|shortest paths
73532,2100,chinese remainder theorem|math|number theory
73529,1700,dfs and similar|dp|graphs
73526,1300,brute force|implementation
73523,1100,binary search|brute force|dp|implementation|number theory
73520,800,brute force|greedy|implementation
73443,900,implementation|strings
73440,800,brute force|implementation
73372,3400,data structures|string suffix structures|strings|trees
73369,2600,dp|math|matrices|trees
73366,2900,combinatorics|dp|matrices
73363,1700,dfs and similar|dp|games|graphs
73360,1800,dp|greedy|implementation|math
73292,2400,data structures|trees
73289,2200,data structures|interactive|trees
73286,1600,constructive algorithms|graphs|shortest paths
73283,2000,bitmasks|greedy|math
73280,900,brute force|implementation|math
73218,2300,math|number theory
73215,2400,data structures|dsu|graphs|trees
73212,2300,data structures|implementation|sortings
73209,2200,dfs and similar|graphs
73206,1700,dp|greedy
73203,1300,implementation
73200,900,implementation
73141,3400,combinatorics|dp|games|trees
73138,2600,bitmasks|divide and conquer|dp|fft|math
73135,3000,bitmasks|brute force|data structures|string suffix structures|strings
73132,2400,bitmasks|data structures|divide and conquer|trees
73129,1900,data structures|number theory
73126,1800,brute force|combinatorics|dp
73123,1200,games|greedy|implementation
73120,900,brute force|implementation|math
73061,3400,math|probabilities
73058,3200,math|number theory
73055,2800,dp|graphs|math|probabilities
73052,2400,bitmasks|dp|shortest paths
73049,1800,binary search|brute force|data structures|greedy|sortings
73046,1600,bitmasks|dp|greedy
73043,1200,implementation|trees
73040,900,implementation|math
72972,2400,binary search|dfs and similar|math|meet-in-the-middle|number theory|two pointers
72969,2100,data structures|graphs|greedy|probabilities|shortest paths
72966,2500,brute force|greedy|sortings
72963,1300,bitmasks|constructive algorithms|number theory
72960,800,implementation
72898,2500,data structures
72895,2400,constructive algorithms|dfs and similar|graphs|greedy|trees
72892,2000,constructive algorithms|data structures|greedy|implementation
72889,1800,brute force|math
72886,1400,brute force|constructive algorithms
72883,1200,binary search|brute force|implementation
72880,1100,implementation
72806,1700,constructive algorithms|greedy|math
72803,1600,greedy|implementation
72800,800,dfs and similar|dp|greedy|implementation
72735,2500,constructive algorithms
72732,1900,dfs and similar|dp|graphs|greedy
72729,2100,data structures|greedy|implementation
72726,1800,dp
72723,1300,constructive algorithms|math
72720,1000,brute force|greedy|sortings
72661,3100,
72658,2800,dp|math
72655,2400,graphs|greedy|implementation
72652,2500,bitmasks|combinatorics|dp|math
72649,2200,dp|math|probabilities
72646,1500,brute force|geometry|implementation|math
72643,1200,brute force|implementation
72640,800,brute force|implementation
72563,1400,implementation
72560,1300,brute force|implementation
72492,3300,dp|string suffix structures|strings
72489,2700,chinese remainder theorem|math|number theory
72486,2400,bitmasks|brute force|dp|graphs
72483,2200,brute force|constructive algorithms|math
72480,1600,implementation|strings
72258,2700,data structures|flows|graphs
72255,2200,bitmasks|dp
72252,2200,brute force|hashing|implementation|strings
72249,2200,data structures|math
72246,1200,greedy
72243,1200,greedy|implementation
72240,900,greedy|implementation
72163,1200,dfs and similar|dsu|greedy
72160,1100,greedy|implementation
72092,3300,fft|math
72089,2700,constructive algorithms|dfs and similar|graphs
72086,2300,binary search|data structures|dfs and similar|dsu|graphs|two pointers
72083,2200,constructive algorithms|math
72080,1500,constructive algorithms|trees
72012,2100,data structures|dp|strings
72009,2000,bitmasks|combinatorics|dp|math|number theory
72006,1700,brute force|data structures|math
72003,1300,math|number theory
72000,800,geometry|implementation
71935,2100,data structures|strings
71932,2000,data structures|dsu|flows|implementation|two pointers
71929,1800,constructive algorithms|math
71926,1300,constructive algorithms|graphs|math
71923,1200,implementation
71920,800,constructive algorithms|greedy|math
71855,2300,brute force|hashing|math
71852,1600,constructive algorithms|greedy
71849,1600,greedy
71846,1400,implementation|strings
71843,1100,brute force|implementation|number theory
71840,800,implementation|math
71763,1300,brute force
71760,800,implementation
71692,3100,data structures|dsu
71689,2900,chinese remainder theorem|combinatorics|math|number theory
71686,2600,data structures|probabilities
71683,2000,binary search|constructive algorithms|games|greedy|interactive
71680,1700,binary search|dfs and similar
71612,2300,data structures|probabilities
71609,2100,combinatorics|math|strings
71606,2000,bitmasks|combinatorics|dp|math
71603,1700,binary search|math|sortings|two pointers
71600,1200,brute force|implementation
71532,2100,dp|graphs
71529,2200,brute force|data structures|trees
71526,1900,constructive algorithms|math
71523,1800,combinatorics|constructive algorithms|math|number theory
71520,800,brute force|dp
71455,2300,data structures|trees
71452,2000,combinatorics|dp|math|number theory
71449,1900,data structures|dp|greedy|implementation
71446,1300,dfs and similar|graphs|greedy
71443,1000,brute force|implementation
71440,900,implementation
71363,1200,greedy|implementation|two pointers
71360,900,greedy|implementation
71292,3000,combinatorics|math|matrices
71289,3100,dfs and similar|dp|graph matchings|trees
71286,2300,data structures|dsu|graphs
71283,2000,constructive algorithms|greedy
71280,1500,brute force|dp|greedy|math|number theory
71132,3000,binary search|dp|math
71058,2300,bitmasks|constructive algorithms|data structures
71055,2500,dp|graphs
71052,1800,bitmasks|divide and conquer|meet-in-the-middle
71049,1600,combinatorics|dp|math
71046,1400,binary search|implementation|two pointers
71043,1000,greedy
71040,800,brute force|implementation
70975,2500,greedy|sortings
70972,2800,binary search|geometry|sortings
70969,2400,data structures|two pointers
70966,1500,brute force|implementation
70963,1300,brute force|implementation
70960,1000,implementation
70895,2900,geometry
70892,2400,combinatorics|dp|math
70889,2000,constructive algorithms|graphs|implementation
70886,1300,dsu|greedy|implementation|trees
70883,1000,
70880,1000,brute force
70735,2500,flows|graphs|greedy
70732,2500,dsu
70729,2300,data structures|greedy
70726,1500,dfs and similar|greedy|math
70723,1100,implementation
70720,800,implementation
70676,1100,greedy|math
70673,2500,data structures
70670,1800,constructive algorithms|greedy|implementation
70667,2400,constructive algorithms|greedy|sortings
70664,1900,binary search|dp
70661,1800,brute force|implementation|strings
70658,1900,dfs and similar|graphs
70655,1300,implementation
70652,1500,implementation|strings
70649,2500,binary search|dp|math
70646,2300,binary search|implementation
70643,2600,constructive algorithms|graphs|greedy
70640,2200,implementation
70323,1200,data structures|implementation
70320,900,implementation
70252,3300,combinatorics|dp
70249,2900,bitmasks
70246,2700,data structures|graphs
70243,2300,data structures|implementation
70240,1600,bitmasks|constructive algorithms
70175,2300,data structures|flows|hashing
70172,2000,bitmasks|data structures|trees
70169,2100,data structures|dfs and similar|graphs|shortest paths
70166,1600,constructive algorithms
70163,1500,brute force|dp
70160,1100,implementation|strings
70083,1300,implementation|math|number theory
70080,900,math
70015,2500,dsu|graphs|greedy
70012,2600,binary search|data structures|dp
70009,2200,binary search|bitmasks|combinatorics|data structures|divide and conquer
70006,2100,2-sat|dfs and similar|graphs|implementation
70003,1500,dsu|implementation|sortings|two pointers
70000,1200,brute force|math
69855,2400,dsu|string suffix structures|strings
69852,2300,brute force|data structures|dp
69849,1800,constructive algorithms|divide and conquer
69846,1600,greedy|two pointers
69843,1500,dp|implementation
69840,800,implementation
69692,2900,graphs|greedy|trees
69615,2700,data structures|number theory
69612,2300,dfs and similar|dsu|graphs|trees
69609,2000,brute force|interactive|probabilities
69606,1300,dp|greedy|math|number theory
69603,1200,greedy
69600,900,brute force|implementation
69532,2400,data structures|hashing
69529,2800,brute force|dfs and similar|graphs
69526,1800,combinatorics|dp|math
69523,1100,math
69520,1100,brute force|implementation
69458,3300,math
69455,2500,divide and conquer|dp
69452,2700,dp|graphs|trees
69449,2200,bitmasks|brute force|dp|implementation|strings
69446,1500,bitmasks|brute force|constructive algorithms|dp
69443,1400,implementation
69440,900,brute force|implementation|strings
69360,800,implementation
69218,3300,combinatorics|math|matrices
69215,3300,bitmasks|brute force|divide and conquer|math|meet-in-the-middle
69212,3300,bitmasks|brute force|dp|graphs
69209,2400,constructive algorithms|data structures|greedy
69206,2400,binary search|dp
69203,1900,binary search|sortings|ternary search
69200,1400,constructive algorithms
69135,2700,dfs and similar|graphs|trees
69132,2000,dp|sortings
69129,1500,greedy|implementation|math
69126,1500,greedy|implementation|math
69123,1000,brute force|implementation|strings
69120,1000,implementation|sortings
69058,3200,
69055,2200,flows
69052,2000,data structures|sortings
69049,1800,data structures|implementation
69046,1800,graphs|implementation
69043,1500,brute force|greedy|sortings
69040,900,brute force|implementation
68975,2900,data structures|strings
68972,2100,binary search|data structures|sortings
68969,2000,binary search|divide and conquer|interactive
68966,1900,constructive algorithms
68963,1300,dfs and similar|graphs|trees
68960,1000,greedy|implementation
68812,2700,data structures|dfs and similar|trees
68738,3000,math
68735,2800,greedy
68732,2100,combinatorics|dfs and similar|dsu|graphs|trees
68729,2100,dp|probabilities|trees
68726,1500,dp|games
68723,1000,brute force|geometry|math
68720,800,greedy|implementation
68655,2300,constructive algorithms|dfs and similar|graphs
68652,2200,greedy|implementation
68649,1600,data structures|implementation|sortings
68646,1500,dp|greedy|implementation
68643,1500,brute force|implementation
68640,1100,brute force|math|number theory
68495,3000,greedy
68492,3100,
68489,2400,dp|trees
68486,2400,combinatorics|dp|math
68483,2300,dp|hashing|strings|trees
68480,1600,brute force|constructive algorithms
68418,3300,dfs and similar|dp|graphs|trees
68415,3100,binary search|data structures
68412,2200,bitmasks|dp
68409,2500,trees
68406,2000,dp|trees
68403,1500,brute force|data structures|dp
68400,800,brute force|implementation|strings
68323,1200,constructive algorithms|math
68320,800,brute force|constructive algorithms|math
68252,3400,data structures|geometry
68249,2400,binary search|dp|greedy
68246,2100,data structures
68243,1800,greedy|sortings|two pointers
68240,1500,greedy
68184,2300,brute force|dfs and similar|graphs|trees
68181,3000,dp|geometry
68178,1700,implementation
68175,2200,combinatorics|math|number theory
68172,2100,dp
68169,2100,binary search|flows|graph matchings|shortest paths
68166,2100,greedy|sortings
68163,2000,dp|matrices
68160,2500,brute force|implementation|math
68083,1400,geometry|math
68080,800,implementation|math
68015,2800,math
68012,2800,bitmasks|brute force|divide and conquer|fft|math
68009,2800,constructive algorithms|dp|graphs|greedy|math
68006,2200,bitmasks|dp|games
68003,2100,implementation|number theory
68000,1700,brute force|geometry|math
67923,1600,brute force|geometry
67920,1000,implementation
67852,3400,combinatorics|divide and conquer|dp|fft|math
67849,2900,combinatorics|dp|flows|graphs
67846,2600,data structures|divide and conquer
67843,1900,constructive algorithms|data structures|geometry|implementation|sortings|two pointers
67840,1600,constructive algorithms
67796,1000,implementation|math
67793,2400,constructive algorithms|dfs and similar|graphs|hashing|trees
67790,1800,greedy|implementation|sortings
67787,2400,binary search|flows|graphs
67784,1900,dfs and similar|implementation|math
67781,1600,greedy
67778,900,implementation
67775,2100,greedy|sortings
67772,1800,binary search|dp
67769,2200,constructive algorithms|data structures|greedy
67766,1800,constructive algorithms
67763,1600,binary search|data structures
67760,1500,implementation
67695,1800,data structures|math|probabilities|two pointers
67692,2300,dfs and similar|greedy|trees
67689,1900,binary search|data structures
67686,1800,brute force|data structures|dp
67683,1800,brute force|greedy
67680,1500,brute force|implementation
67618,2300,dfs and similar|graphs|math
67615,2500,bitmasks|dp
67612,2400,binary search|data structures
67609,1800,data structures|dp|greedy
67606,1500,data structures|greedy|sortings
67603,1600,brute force|greedy|implementation
67600,1100,implementation|sortings
67523,1300,combinatorics|math
67520,1000,greedy|implementation|strings
67452,3000,flows|graphs
67449,3400,graphs|shortest paths
67446,2600,constructive algorithms|dfs and similar|graphs|math|trees
67443,2000,brute force|interactive|probabilities
67440,1400,dfs and similar|dsu|implementation|math|sortings
67372,2800,binary search|dfs and similar|divide and conquer|graphs|trees
67369,2000,binary search|data structures
67366,2000,dfs and similar|graphs|math|number theory|trees
67363,1100,geometry
67360,1200,brute force|two pointers
67283,1100,games|math
67280,900,brute force|implementation
67212,3200,trees
67209,2500,data structures|probabilities
67206,2500,combinatorics|dp
67203,2100,constructive algorithms|data structures|dfs and similar|dp|graphs
67200,1300,combinatorics|greedy|math|number theory|sortings
67132,2700,brute force|graphs|math|meet-in-the-middle
67129,2200,combinatorics|dp|math|number theory
67126,1500,dfs and similar|dp|graphs|probabilities|trees
67123,1900,brute force|greedy|implementation
67120,900,implementation
67055,2800,
67052,2300,dp
67049,2700,math|number theory
67046,2800,dp|games
67043,2100,data structures|dfs and similar|trees
67040,1400,brute force
66978,2500,data structures
66975,2400,binary search|brute force|combinatorics|math|matrices
66972,2100,binary search|implementation|math
66969,2100,dp|math
66966,1500,brute force|implementation
66963,1600,brute force|implementation
66960,800,implementation
66815,2500,dfs and similar|dp|graphs|trees
66812,2400,binary search|constructive algorithms|interactive
66809,1900,brute force|dp|hashing|strings
66806,1600,dp|implementation
66803,1100,greedy
66800,800,math
66723,1100,data structures|implementation
66720,900,implementation
66652,3400,data structures|dp|sortings
66649,2800,data structures|divide and conquer|implementation|trees
66646,2700,brute force|combinatorics|greedy|math
66643,2200,binary search|data structures|divide and conquer|dp|two pointers
66640,1700,math|number theory
66572,2600,matrices
66569,1900,dfs and similar|graphs|trees
66566,2500,binary search|implementation|math
66563,1600,implementation|strings
66560,800,games|math
66486,1700,brute force|constructive algorithms
66483,800,implementation|strings
66480,1000,implementation
66412,3100,constructive algorithms|dp|graphs|implementation|math|trees
66409,2800,combinatorics|dp|graphs|trees
66406,2300,brute force|data structures|implementation|math|number theory|sortings|two pointers
66403,1600,data structures|implementation|sortings
66400,1800,binary search|brute force|dp|greedy|sortings
66243,1300,implementation
66240,1200,implementation
66175,3200,data structures|dp|graphs|shortest paths
66172,2700,fft|math|strings
66169,2700,data structures|dfs and similar|graphs|trees
66166,2100,data structures|strings
66163,1800,constructive algorithms|greedy|implementation|trees
66160,1700,data structures|greedy|sortings|strings
66018,2500,dfs and similar|graphs|trees
66015,2400,dp|hashing|string suffix structures|strings
66012,2300,data structures|dfs and similar|graphs|greedy
66009,1500,binary search|greedy|implementation
66006,1600,greedy|implementation
66003,1600,brute force|implementation
66000,1100,implementation
65775,2500,constructive algorithms|dfs and similar|trees
65772,2400,binary search|dp|hashing|string suffix structures
65769,1800,brute force|dp|greedy|math|number theory
65766,1600,binary search|greedy|implementation|sortings
65763,1000,brute force|implementation|strings
65760,800,implementation|math|number theory
65692,2100,dp|matrices
65689,2200,dfs and similar|graphs|shortest paths
65686,1500,data structures|greedy|trees
65683,1300,brute force|math
65680,800,implementation
65603,1300,constructive algorithms|geometry|math
65600,900,implementation
65532,2800,constructive algorithms|graphs
65529,2900,number theory
65526,2900,number theory
65523,1900,data structures|implementation|math
65520,2200,games|greedy
65458,2600,flows|graphs
65455,2100,binary search|math|ternary search
65452,1900,binary search|data structures|number theory|two pointers
65449,1700,data structures|implementation
65446,2000,brute force|implementation
65443,1600,implementation
65440,800,implementation|math
65375,2300,binary search|data structures|trees
65372,2000,bitmasks|data structures|trees
65369,1900,data structures|divide and conquer|dsu|sortings
65366,1600,binary search|brute force|dp|math
65363,1500,combinatorics|implementation|math|sortings
65360,1200,implementation|math|number theory
65283,1400,binary search|data structures|implementation
65280,1000,brute force|implementation
65212,2900,binary search|constructive algorithms|implementation
65209,2800,binary search|combinatorics|data structures|geometry
65206,2400,brute force|dp|trees
65203,2200,brute force|combinatorics|constructive algorithms|math
65200,1700,brute force|greedy|implementation
65132,2600,combinatorics|dp|graphs|shortest paths
65129,2000,dfs and similar|dp|geometry|greedy|trees
65126,1600,brute force|dp|strings|two pointers
65123,1300,constructive algorithms
65120,900,constructive algorithms|greedy|implementation|sortings
65055,2500,data structures|dsu|graphs
65052,2200,binary search|data structures
65049,2600,dp|flows
65046,1700,dfs and similar|graphs
65043,1800,brute force|math
65040,1100,implementation
64972,2300,games|trees
64969,2700,dfs and similar|graphs|implementation|trees
64966,1500,binary search|sortings
64963,1600,bitmasks|brute force|dp
64960,1200,implementation
64892,2600,data structures|dsu|graphs
64889,2100,constructive algorithms|dfs and similar|graphs|interactive
64886,1900,dp|implementation
64883,1200,implementation|sortings
64880,800,brute force|implementation
64803,1300,greedy|sortings
64800,900,implementation|math
64732,3100,divide and conquer|math|number theory|trees
64729,2900,data structures|dp
64726,2600,combinatorics|divide and conquer|dp
64723,2200,binary search|interactive
64720,1500,implementation|math|sortings
64658,2300,dp|strings
64655,2400,binary search|flows|graphs
64652,2300,binary search|dp|greedy|ternary search
64649,1900,binary search|data structures|implementation
64646,1400,constructive algorithms|greedy|sortings
64643,1300,data structures|implementation|math
64640,900,implementation
64563,1300,brute force|implementation
64560,900,implementation|sortings
64403,1000,constructive algorithms
64400,1000,greedy|math
64335,3400,combinatorics|dfs and similar|dp|graphs|number theory
64332,3100,constructive algorithms
64329,2500,binary search|brute force|dfs and similar|dp|sortings|trees
64326,2200,constructive algorithms|dfs and similar|greedy
64323,1400,combinatorics|greedy|implementation|math
64320,1000,constructive algorithms|greedy|math
64258,2300,data structures
64255,2000,bitmasks|combinatorics|number theory
64252,2000,dp|graphs
64249,1900,binary search|greedy
64246,1900,constructive algorithms|greedy|math
64243,1200,constructive algorithms
64240,1400,constructive algorithms
64202,2900,binary search|data structures|flows
64199,2400,binary search|flows|graphs
64196,1200,greedy|sortings
64193,2400,dfs and similar|dp|math|trees
64190,2100,dp|trees
64187,1400,dfs and similar|graphs|trees
64184,2300,string suffix structures
64181,2200,constructive algorithms|strings
64178,800,implementation|strings
64175,2800,math|probabilities
64172,2200,math
64169,2100,math
64166,2600,flows
64163,1800,data structures|greedy
64160,1800,greedy
64083,900,constructive algorithms|greedy|strings
64080,1100,brute force
63938,3500,binary search|data structures|geometry
63935,3500,data structures
63932,2500,data structures|greedy|two pointers
63929,2100,brute force|dp|meet-in-the-middle
63926,1800,binary search|data structures|implementation
63923,1400,data structures|implementation
63920,1100,brute force|implementation
63852,3000,constructive algorithms|data structures|graphs|sortings
63849,2400,constructive algorithms|sortings
63846,1700,dp|greedy|number theory
63843,1300,brute force|dp|strings
63840,1000,brute force|constructive algorithms|strings
63775,2600,data structures|dp|greedy|sortings
63772,2000,brute force|data structures|dp
63769,2100,data structures|dfs and similar
63766,1700,data structures|greedy|strings
63763,1400,dp|greedy|implementation
63760,1100,implementation|math|number theory
63695,2800,bitmasks|data structures|greedy
63692,2400,binary search|dp
63689,2100,constructive algorithms|dfs and similar|dp|graphs|shortest paths|trees
63686,1900,constructive algorithms|data structures|dp|trees
63683,1300,implementation
63680,800,brute force|implementation
63538,3400,combinatorics|dp|math
63535,2800,data structures
63532,2800,games|math
63529,2400,dfs and similar|graphs|hashing
63526,1800,games|greedy|sortings
63523,1200,geometry|math
63520,800,brute force|implementation
63458,3400,data structures|divide and conquer|flows|graph matchings
63455,3000,data structures|divide and conquer|dp
63452,2900,constructive algorithms|dfs and similar|dp|trees
63449,2100,dp|graphs|shortest paths
63446,2300,geometry|implementation|math|sortings
63443,1600,dfs and similar|graphs|implementation|shortest paths
63440,900,implementation|math
63375,3100,data structures|geometry
63372,2500,greedy|math|number theory
63369,1900,bitmasks|trees
63366,2000,dp|greedy|math|number theory
63363,1300,implementation
63360,1100,implementation|sortings
63280,800,implementation
63123,1700,brute force|implementation|math
63120,1100,implementation|math
63052,2900,data structures
63049,3000,constructive algorithms|divide and conquer|interactive
63046,2300,dfs and similar|graphs|shortest paths
63043,2100,combinatorics|constructive algorithms|dfs and similar|dsu|graphs
63040,1600,dp|two pointers
62963,1300,greedy|implementation|math
62960,1200,brute force|math|number theory
62892,3200,data structures|flows|graphs|trees
62889,3400,data structures|dfs and similar|hashing|strings|trees
62886,2400,data structures|divide and conquer
62883,2300,data structures|graphs|shortest paths
62880,2000,dfs and similar|dp|games
62812,2200,brute force|data structures
62809,2300,combinatorics|dp|math|number theory
62806,1600,binary search|math
62803,1100,greedy|sortings
62800,800,implementation|strings
62738,2000,*special
62735,1900,*special|implementation
62732,2000,*special|brute force|implementation
62729,1900,*special|implementation
62726,1800,*special|implementation
62723,2000,*special
62720,1700,*special
62421,3100,binary search|geometry|implementation|two pointers
62418,2700,data structures|dp
62415,2400,bitmasks|dp|graphs|matrices
62412,2100,constructive algorithms|dfs and similar|graphs
62409,1900,2-sat|graphs|greedy|implementation|shortest paths|strings
62406,1600,dfs and similar|graphs|greedy|trees
62403,1600,binary search
62400,800,implementation
62326,1200,constructive algorithms|greedy|sortings
62323,1100,brute force|greedy
62320,1000,constructive algorithms|math
62252,3000,dp|sortings
62249,2700,constructive algorithms
62246,2500,brute force|dfs and similar|dsu|hashing|strings|trees
62243,1800,bitmasks|brute force|dfs and similar|expression parsing|implementation
62240,1700,binary search|greedy|strings
62172,2000,brute force|data structures|dp|greedy|sortings
62169,1800,binary search|greedy|implementation|strings
62166,1600,binary search|data structures|dp|greedy|implementation|two pointers
62163,1300,data structures|dp|greedy|sortings
62160,1000,constructive algorithms|implementation|math
62098,2900,bitmasks|combinatorics|dp
62095,2800,constructive algorithms|data structures|divide and conquer|geometry|graphs|implementation|trees
62092,2100,math|number theory
62089,2000,2-sat|dfs and similar|dsu|graphs
62086,1800,binary search|brute force|data structures|implementation|math
62083,1200,constructive algorithms|number theory
62080,900,brute force|implementation|strings
62000,2900,*special
61953,2000,*special|binary search
61950,1600,*special|implementation|strings
61947,2000,*special|dp
61944,2300,*special|dp
61941,2200,*special|constructive algorithms
61938,2700,*special|number theory
61935,2700,*special|binary search|number theory
61932,2300,*special|math|number theory
61929,1500,*special|constructive algorithms|implementation|sortings
61926,1200,*special|constructive algorithms|greedy|implementation
61923,2100,*special|binary search|data structures|two pointers
61920,2100,*special|ternary search
61855,3400,combinatorics|divide and conquer|dp|fft|math|number theory
61852,3000,data structures|sortings
61849,2700,dp|graphs|shortest paths
61846,2200,binary search|constructive algorithms|greedy|math
61843,2000,brute force|greedy
61840,1700,binary search|math
61772,3200,binary search|divide and conquer|interactive|trees
61769,2700,bitmasks|dp
61766,2300,constructive algorithms|dp|graphs|math|number theory
61763,1800,geometry
61760,1800,binary search|math
61695,3300,geometry|two pointers
61692,3000,dp|greedy
61689,2500,dp
61686,2100,dfs and similar|dp|trees
61683,1500,constructive algorithms|greedy
61680,1500,dfs and similar|dsu|graphs
61609,1400,*special|implementation
61606,1500,*special|dfs and similar|graphs|implementation
61603,1300,*special|implementation|math
61600,800,*special|implementation
61529,1700,*special|bitmasks|brute force|meet-in-the-middle
61526,1700,*special|dfs and similar|graphs|greedy|shortest paths
61523,1200,*special|greedy|two pointers
61520,800,*special|implementation|sortings
61458,3300,binary search|data structures
61455,2300,brute force|combinatorics|math|number theory|probabilities
61452,2100,bitmasks|dp|games
61449,2200,dp|math|probabilities
61446,1800,brute force|dp|implementation|sortings
61443,1600,constructive algorithms|dfs and similar|divide and conquer
61440,900,constructive algorithms|sortings
61372,2400,greedy
61369,2100,binary search|data structures|greedy|sortings|two pointers
61366,2000,dfs and similar|graphs|greedy|trees
61363,2100,brute force|greedy
61360,1100,data structures|implementation
61292,2100,bitmasks|constructive algorithms|data structures|dfs and similar|dp|math|trees
61289,2000,data structures|dfs and similar|dp|dsu|graphs
61286,1700,brute force|dp|greedy|strings
61283,1000,constructive algorithms|geometry|greedy|math|number theory|sortings
61280,1000,constructive algorithms|strings
61218,3200,brute force|dp|math|meet-in-the-middle|number theory
61215,3100,data structures
61212,2200,dfs and similar|dp|greedy|implementation|trees
61209,1700,constructive algorithms|dsu|math
61206,1200,math
61203,1100,greedy|implementation|strings
61200,900,implementation|math
61123,900,constructive algorithms|implementation
61120,800,brute force|implementation|math
61052,2900,data structures|divide and conquer|dsu
61049,2900,data structures|graphs|hashing|shortest paths|trees
61046,2600,brute force|implementation|math|number theory
61043,2100,constructive algorithms|geometry
61040,1600,dfs and similar|dp|dsu|graphs|implementation|trees
60975,2800,combinatorics|graphs|trees
60972,2200,binary search|data structures
60969,2300,dp|greedy|implementation
60966,2100,binary search|hashing|strings|two pointers
